recipeID,quantity,unit,ingredient_NER,ingredient_Key_ingredient,rest of ingredient,metric_qty
154122,0.5,lbs,bacon,bacon," bacon, cut in pieces",0.2265
154122,1.0,lbs,pork,pork," can pork and beans, drained",0.453
154128,1.0,cups,chicken,chicken, chopped chicken,0.236
154128,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
154156,2.0,ounces,broccoli,broccoli," pkg. frozen chopped broccoli, cooked and drained",0.056
154156,3.0,cups,chicken,chicken," chicken, cooked and chopped",0.708
154156,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154156,1.0,cups,cheese,cheese," New York cheese, grated",0.236
154158,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
154158,1.0,cups,ham,ham, chopped baked ham,0.236
154217,1.0,packages,macaroni,macaroni, macaroni and cheese dinner,0.5
154217,2.0,teaspoons,onion,onion, chopped onion (more or less as you like),0.01
154230,0.5,lbs,bacon,bacon," bacon, cooked",0.2265
154230,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
154248,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
154248,1.0,heads,broccoli,broccoli, broccoli,1.0
154248,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154254,1.0,cups,onion,onion, or desired amount chopped onion,0.236
154254,1.0,cups,mayonnaise,mayonnaise, mayonnaise or plain yogurt,0.236
154281,2.0,lbs,steak,steak, round steak,0.906
154281,1.0,teaspoons,mustard,mustard, mustard,0.005
154293,2.0,ounces,pork,pork, cans pork and beans,0.056
154293,2.0,tablespoons,mustard,mustard, mustard,0.028
154300,2.0,lbs,hamburger,hamburger, hamburger meat,0.906
154300,2.0,tablespoons,mustard,mustard, prepared mustard,0.028
154302,2.0,packages,spinach,spinach," frozen chopped spinach, cooked and drained",1.0
154302,2.0,cups,onion,onion," onion, chopped",0.472
154302,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154307,1.0,lbs,hamburger,hamburger, hamburger,0.453
154307,2.0,tablespoons,onion,onion," onion, chopped fine",0.028
154308,1.0,cups,cheese,cheese, small curd cottage cheese,0.236
154308,2.0,cups,cheese,cheese," Monterey Jack cheese, shredded",0.472
154308,0.5,cups,ham,ham, cooked ham,0.118
154314,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
154314,0.5,cups,onion,onion," onion, finely chopped",0.118
154333,0.5,cups,onion,onion, chopped onion,0.118
154333,0.5,lbs,cheese,cheese, cheese,0.2265
154334,1.0,packages,sausage,sausage, sausage,0.5
154334,0.25,cups,onion,onion, onion,0.059
154354,2.0,ounces,broccoli,broccoli, pkg. broccoli or 1 big bunch,0.056
154354,1.0,ounces,chicken,chicken, can chunk chicken,0.028
154371,3.0,tablespoons,mustard,mustard, Dijon mustard,0.042
154371,3.0,tablespoons,mustard,mustard, Dijon mustard,0.042
154389,4.0,cups,chicken,chicken," cooked, cubed chicken",0.944
154389,0.75,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.177
154401,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
154401,2.0,tablespoons,onion,onion, chopped onion,0.028
154401,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
154405,3.0,lbs,chicken,chicken," chicken parts (legs, thighs and breasts)",1.359
154405,2.0,tablespoons,mustard,mustard, prepared mustard,0.028
154436,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
154436,1.0,tablespoons,mustard,mustard, dry mustard,0.014
154444,2.0,lbs,broccoli,broccoli, broccoli,0.906
154444,0.5,cups,onion,onion," onion, chopped",0.118
154444,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154473,2.0,cups,chicken,chicken, diced cooked chicken,0.472
154473,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154484,2.0,heads,broccoli,broccoli, broccoli (tops only),2.0
154484,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154505,0.5,lbs,pork,pork, pork,0.2265
154505,1.0,lbs,beef,beef, beef,0.453
154520,1.0,lbs,hamburger,hamburger, hamburger,0.453
154520,1.0,teaspoons,sauce,sauce, A.1. sauce,0.005
154531,1.0,lbs,hamburger,hamburger, hamburger,0.453
154531,3.0,tablespoons,mustard,mustard, prepared mustard,0.042
154535,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
154535,2.0,teaspoons,mustard,mustard, mustard,0.01
154565,2.0,cups,chicken,chicken, cubed cooked chicken,0.472
154565,0.25,cups,onion,onion, chopped onion,0.059
154582,0.5,lbs,hamburger,hamburger, hamburger,0.2265
154582,0.5,lbs,bacon,bacon, bacon,0.2265
154582,1.0,lbs,pork,pork, can pork and beans,0.453
154609,0.25,lbs,bacon,bacon, bacon,0.11325
154609,1.0,lbs,hamburger,hamburger, hamburger,0.453
154609,1.0,tablespoons,mustard,mustard, mustard,0.014
154613,0.25,cups,onion,onion, minced onion,0.059
154613,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
154630,0.25,heads,cabbage,cabbage," cabbage, grated",0.25
154630,1.5,cups,chicken,chicken," cooked, cubed chicken",0.354
154632,1.0,lbs,bacon,bacon," bacon, fried and crumbed",0.453
154632,0.6666666666666666,cups,mayonnaise,mayonnaise, mayonnaise,0.15733333333333333
154636,0.25,cups,onion,onion, chopped onion,0.059
154636,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
154644,1.5,ounces,salmon,salmon, can Alaskan salmon,0.042
154644,0.5,cups,onion,onion, finely chopped onion,0.118
154663,1.0,bunches,broccoli,broccoli," broccoli, cut up",0.5
154663,0.5,lbs,bacon,bacon," bacon, crumbled or 1 jar bacon bits",0.2265
154673,0.5,lbs,hamburger,hamburger, hamburger,0.2265
154673,0.5,lbs,sausage,sausage, sausage,0.2265
154695,0.25,cups,onion,onion, chopped onion,0.059
154695,1.0,ounces,broccoli,broccoli," chopped broccoli, cooked and drained",0.028
154741,0.5,cups,onion,onion," onion, chopped",0.118
154741,1.0,ounces,broccoli,broccoli, bag frozen chopped broccoli,0.028
154768,1.0,packages,bacon,bacon, (12 oz.) bacon,0.5
154768,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
154811,1.0,lbs,cheese,cheese, Monterey Jack cheese,0.453
154811,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
154814,3.0,cups,broccoli,broccoli, lightly steamed broccoli,0.708
154814,0.25,cups,onion,onion, chopped onion,0.059
154822,1.5,ounces,pineapple,pineapple, can drained crushed pineapple,0.042
154822,2.0,tablespoons,onion,onion, minced onion,0.028
154823,1.0,lbs,spinach,spinach," spinach, trimmed",0.453
154823,1.0,tablespoons,honey,honey, honey,0.014
154853,0.25,cups,onion,onion," onion, chopped",0.059
154853,1.0,teaspoons,mustard,mustard, mustard,0.005
154855,0.5,lbs,bacon,bacon, bacon,0.2265
154855,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154890,1.0,heads,cauliflower,cauliflower," cauliflower, chopped small",1.0
154890,2.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.472
154890,1.0,lbs,bacon,bacon," bacon, fried and torn in pieces",0.453
154898,0.5,cups,onion,onion, minced onion,0.118
154898,2.0,ounces,tuna,tuna," cans tuna, drained",0.056
154898,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154926,1.0,ounces,pork,pork, can pork and beans,0.028
154926,0.25,lbs,bacon,bacon," bacon, chopped",0.11325
154926,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
154931,1.0,teaspoons,onion,onion, minced onion,0.005
154931,1.0,cups,chicken,chicken, diced cooked chicken,0.236
154937,2.0,packages,broccoli,broccoli, chopped broccoli,1.0
154937,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
154940,1.0,cups,onion,onion, chopped onion,0.236
154940,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154949,1.0,lbs,sausage,sausage, pkg. Jimmy Dean brand sausage,0.453
154949,1.0,cups,onion,onion, diced onion,0.236
154959,1.0,cups,onion,onion, chopped onion,0.236
154959,2.0,cups,chicken,chicken, cubed chicken (about 3 breasts),0.472
154959,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
154986,1.5,cups,chicken,chicken," diced, cooked chicken",0.354
154986,1.0,tablespoons,onion,onion, finely diced onion,0.014
155002,2.0,cups,macaroni,macaroni, macaroni (uncooked),0.472
155002,0.25,lbs,cheese,cheese," cheese, cubed",0.11325
155002,1.0,tablespoons,onion,onion, chopped onion,0.014
155015,0.25,cups,onion,onion, chopped onion,0.059
155015,1.0,cups,bacon,bacon," cubed, cooked ham (may use bacon, pork sausage or tuna)",0.236
155016,1.0,ounces,macaroni,macaroni, box macaroni,0.028
155016,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
155016,1.0,cups,chicken,chicken, boiled ham or chicken,0.236
155020,1.0,cups,mayonnaise,mayonnaise, mayonnaise (not salad dressing),0.236
155020,0.75,cups,cauliflower,cauliflower," each: chopped cauliflower, broccoli, carrots, green onions, green peppers or other vegetables of choice",0.177
155032,0.75,cups,broccoli,broccoli, broccoli,0.177
155032,0.5,cups,cauliflower,cauliflower, cauliflower,0.118
155042,1.0,ounces,pineapple,pineapple, can unsweetened pineapple slices (with juice),0.028
155042,0.5,cups,honey,honey, honey,0.118
155047,0.5,lbs,spinach,spinach," spinach, torn into bite size pieces",0.2265
155047,1.0,cups,endive,endive," endive, thinly cut",0.236
155067,0.25,cups,onion,onion, chopped onion,0.059
155067,1.0,cups,ham,ham, cubed ham,0.236
155128,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155128,2.0,tablespoons,honey,honey, honey,0.028
155161,1.75,cups,macaroni,macaroni, uncooked small macaroni,0.413
155161,2.0,cups,chicken,chicken," chicken, turkey or tuna",0.472
155161,0.5,lbs,cheese,cheese," American soft cheese, cut up",0.2265
155166,1.0,teaspoons,onion,onion, minced onion,0.005
155166,1.5,teaspoons,mustard,mustard, prepared mustard,0.0075
155166,1.0,teaspoons,onion,onion, minced onion,0.005
155180,1.5,lbs,hamburger,hamburger, hamburger,0.6795
155180,0.25,cups,onion,onion, chopped onion,0.059
155201,1.0,heads,broccoli,broccoli, broccoli,1.0
155201,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
155201,2.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.472
155220,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155220,2.0,cups,chicken,chicken, cooked chicken cubed,0.472
155228,1.0,lbs,sausage,sausage, sausage,0.453
155228,1.0,ounces,mushroom,mushroom," can mushroom pieces, drained",0.028
155236,1.0,cups,onion,onion, chopped onion,0.236
155236,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155236,1.0,tablespoons,sauce,sauce, A.1. sauce,0.014
155236,1.0,tablespoons,mustard,mustard, mustard,0.014
155239,1.0,tablespoons,onion,onion, minced onion,0.014
155239,3.0,tablespoons,mustard,mustard, prepared mustard,0.042
155245,1.0,ounces,pineapple,pineapple, can pineapple tidbits with juice,0.028
155245,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155262,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.042
155262,1.25,cups,chicken,chicken," cut up, cooked chicken or turkey",0.295
155281,1.0,cups,cheese,cheese, grated Fontina cheese,0.236
155281,0.25,cups,onion,onion, minced onion,0.059
155285,0.75,cups,onion,onion, chopped onion,0.177
155285,1.5,cups,cheese,cheese, cheese,0.354
155291,2.0,cups,cheese,cheese, grated sharp cheese,0.472
155291,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155293,0.25,cups,onion,onion, onion,0.059
155293,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155293,0.5,lbs,bacon,bacon," bacon, crumbled",0.2265
155296,1.0,lbs,shrimp,shrimp," shrimp (fresh or canned), chopped",0.453
155296,0.3333333333333333,cups,onion,onion, minced onion,0.07866666666666666
155309,1.0,lbs,broccoli,broccoli, chopped broccoli,0.453
155309,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155316,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
155316,1.0,packages,onion,onion, French onion dip mix,0.5
155320,2.0,cups,sauerkraut,sauerkraut, sauerkraut,0.472
155320,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155336,3.0,cups,chicken,chicken, cubed chicken or tuna,0.708
155336,1.0,teaspoons,onion,onion, grated onion,0.005
155336,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155339,2.0,cups,cabbage,cabbage, shredded cabbage,0.472
155339,1.0,cups,pineapple,pineapple," crushed pineapple, drained",0.236
155351,2.0,cups,onion,onion," onion, chopped",0.472
155351,0.75,lbs,chicken,chicken, chicken,0.33975
155351,1.0,lbs,cheese,cheese," Monterey Jack cheese, shredded",0.453
155355,6.0,cups,cabbage,cabbage, shredded cabbage,1.416
155355,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained (reserve juice)",0.028
155355,0.6666666666666666,cups,onion,onion, chopped onion,0.15733333333333333
155361,0.6666666666666666,cups,chicken,chicken," cooked chicken, chopped",0.15733333333333333
155361,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.042
155376,1.5,cups,onion,onion, finely chopped onion,0.354
155376,8.0,cups,bread,bread," dry bread, torn into pieces",1.888
155379,1.0,teaspoons,mustard,mustard, mustard,0.005
155379,4.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.056
155407,1.0,ounces,shrimp,shrimp," can shrimp, mashed, or use fresh",0.028
155407,1.5,teaspoons,mayonnaise,mayonnaise, mayonnaise,0.0075
155407,1.0,teaspoons,onion,onion," onion, chopped",0.005
155412,0.5,cups,onion,onion, chopped onion,0.118
155412,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155462,1.0,cups,onion,onion, chopped onion,0.236
155462,2.0,cups,chicken,chicken," cooked, cubed chicken",0.472
155494,1.5,ounces,shrimp,shrimp, can shrimp,0.042
155494,0.5,cups,onion,onion," onion, chopped",0.118
155494,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155529,0.25,cups,onion,onion, minced onion,0.059
155529,1.0,lbs,shrimp,shrimp," shrimp, cleaned",0.453
155557,1.0,ounces,spinach,spinach, pkg. frozen chopped spinach,0.028
155557,2.0,tablespoons,onion,onion, minced onion,0.028
155566,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
155566,0.25,lbs,shrimp,shrimp," shrimp, cleaned, cooked and deveined",0.11325
155599,1.0,lbs,hamburger,hamburger, hamburger,0.453
155599,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
155607,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
155607,1.0,tablespoons,onion,onion, finely minced onion,0.014
155613,1.5,cups,onion,onion, chopped onion,0.354
155613,2.0,lbs,shrimp,shrimp, fresh peeled shrimp,0.906
155625,2.0,tablespoons,onion,onion, finely chopped onion,0.028
155625,0.25,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.059
155629,3.0,tablespoons,onion,onion, minced onion,0.042
155629,2.0,tablespoons,mustard,mustard, Dijon mustard,0.028
155636,1.0,lbs,cheese,cheese," Monterey Jack cheese, grated",0.453
155636,2.0,packages,spinach,spinach," frozen chopped spinach, thawed and drained",1.0
155637,2.0,lbs,shrimp,shrimp," shrimp, peeled",0.906
155637,1.0,cups,chicken,chicken, chicken or beef broth,0.236
155643,1.0,jars,beef,beef," chipped dried beef, cut fine",0.5
155643,2.0,teaspoons,onion,onion, grated onion,0.01
155644,0.25,cups,onion,onion, finely chopped onion,0.059
155644,1.0,ounces,broccoli,broccoli," pkg. frozen, chopped broccoli, cooked and drained",0.028
155669,0.5,lbs,bacon,bacon," bacon, fried and crumbled",0.2265
155669,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
155690,1.0,quarts,buttermilk,buttermilk, buttermilk,0.947
155690,1.0,ounces,cereal,cereal, box Raisin Bran cereal,0.028
155710,2.0,ounces,broccoli,broccoli, pkg. chopped broccoli,0.056
155710,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
155729,2.0,cups,broccoli,broccoli," broccoli, cooked tender",0.472
155729,0.5,cups,onion,onion," onion, minced",0.118
155737,1.0,lbs,hamburger,hamburger, hamburger,0.453
155737,0.5,lbs,bacon,bacon, bacon,0.2265
155743,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise (not salad dressing),0.042
155743,2.0,tablespoons,onion,onion," onion, minced",0.028
155760,1.0,heads,cauliflower,cauliflower, cauliflower florets,1.0
155760,1.0,lbs,bacon,bacon," bacon, cooked and crumbled",0.453
155760,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155770,1.5,lbs,sausage,sausage, sausage,0.6795
155770,1.0,teaspoons,mustard,mustard, dry or prepared mustard,0.005
155770,1.5,cups,cheese,cheese, cheese,0.354
155787,0.25,cups,onion,onion, chopped onion,0.059
155787,0.75,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.177
155788,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155788,1.0,cups,cheese,cheese, grated sharp cheese,0.236
155788,0.25,cups,onion,onion, chopped onion,0.059
155808,2.0,ounces,beef,beef, jars dried beef,0.056
155808,2.0,tablespoons,onion,onion, chopped onion,0.028
155826,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155826,1.0,teaspoons,onion,onion, minced onion,0.005
155836,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
155836,1.0,bunches,broccoli,broccoli, broccoli,0.5
155836,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
155842,1.0,packages,macaroni,macaroni, macaroni and cheese,0.5
155842,0.5,cups,onion,onion, chopped onion,0.118
155842,0.5,teaspoons,mustard,mustard, mustard,0.0025
155845,1.0,packages,broccoli,broccoli, chopped broccoli,0.5
155845,0.5,cups,mayonnaise,mayonnaise, mayonnaise (not salad dressing),0.118
155846,1.0,lbs,sausage,sausage, Neese's sausage,0.453
155846,0.5,cups,onion,onion, chopped onion,0.118
155846,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
155848,0.5,cups,onion,onion, chopped onion,0.118
155848,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
155866,0.5,lbs,bacon,bacon," bacon, browned and broken into bits",0.2265
155866,0.5,lbs,hamburger,hamburger," hamburger, browned and drained",0.2265
155869,0.5,cups,onion,onion, chopped onion,0.118
155869,1.5,cups,cabbage,cabbage," cabbage, coarsely chopped",0.354
155869,0.3333333333333333,cups,macaroni,macaroni, small macaroni,0.07866666666666666
155881,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
155881,2.0,cups,chicken,chicken, chopped chicken,0.472
155912,2.0,heads,broccoli,broccoli, fresh raw broccoli,2.0
155912,2.0,tablespoons,bacon,bacon, bacon pieces,0.028
155919,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
155919,2.0,tablespoons,mustard,mustard, prepared mustard,0.028
155919,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
155921,1.0,lbs,chicken,chicken, chicken wings,0.453
155921,2.0,teaspoons,honey,honey, honey,0.01
155931,2.0,cups,shrimp,shrimp," shrimp, cooked and cleaned",0.472
155931,1.0,cups,onion,onion, chopped onion,0.236
155934,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
155934,0.5,cups,onion,onion, chopped onion,0.118
155949,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
155949,1.0,tablespoons,onion,onion, chopped onion,0.014
155955,0.75,cups,onion,onion," onion, chopped",0.177
155955,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
155961,1.0,ounces,spinach,spinach, pkg. frozen chopped spinach,0.028
155961,1.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.236
156022,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
156022,0.5,cups,onion,onion, chopped onion,0.118
156030,1.0,lbs,shrimp,shrimp," cooked, canned or frozen shrimp",0.453
156030,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
156044,2.0,tablespoons,sauce,sauce, Dale sauce,0.028
156044,1.0,cups,onion,onion, chopped onion,0.236
156086,1.0,cups,onion,onion, chopped onion,0.236
156086,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
156087,1.0,cups,honey,honey, honey,0.236
156087,3.0,tablespoons,honey,honey, honey,0.042
156098,1.0,lbs,sauerkraut,sauerkraut," can sauerkraut, drained well",0.453
